45108|P. T. Barnum's Menagerie|2014-03-10|http://www.gutenberg.org/files/45108/45108.txt
44000|The Origin of Vertebrates|2013-11-13|http://www.gutenberg.org/files/44000/44000.txt
40344|Poems, 1916-1918|2012-07-26|http://www.gutenberg.org/files/40344/40344.txt
46121|Henry Ford's Own Story
How a Farmer Boy Rose to the Power that goes with Many Millions, Yet Never Lost Touch with Humanity|2014-06-28|http://www.gutenberg.org/files/46121/46121.txt
40032|Mexico|2012-06-18|http://www.gutenberg.org/files/40032/40032.txt
41184|Whither Thou Goest|2012-10-25|http://www.gutenberg.org/files/41184/41184.txt
45952|The Evolution of Old Testament Religion|2014-06-12|http://www.gutenberg.org/files/45952/45952.txt
40044|Journal and Letters of Philip Vickers Fithian: A Plantation Tutor of the Old Dominion, 1773-1774.|2012-06-20|http://www.gutenberg.org/files/40044/40044.txt
408|The Souls of Black Folk|1996-01-01|http://www.gutenberg.org/files/408/408.txt
41055|Encyclopaedia Britannica, 11th Edition, "Jevons, Stanley" to "Joint"
Volume 15, Slice 4|2012-10-14|http://www.gutenberg.org/files/41055/41055.txt
41103|Waterways of Westward Expansion - The Ohio River and its Tributaries|2012-10-18|http://www.gutenberg.org/files/41103/41103.txt
48621|Light-Fingered Gentry|2015-03-31|http://www.gutenberg.org/files/48621/48621.txt
46419|Shorter Bible Plays|2014-07-26|http://www.gutenberg.org/files/46419/46419.txt
46566|The Crime Club|2014-08-12|http://www.gutenberg.org/files/46566/46566.txt
40642|Notes and Queries, Vol. V, Number 116, January 17, 1852
A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.|2012-09-01|http://www.gutenberg.org/files/40642/40642.txt
44605|Man and His Migrations|2014-01-06|http://www.gutenberg.org/files/44605/44605.txt
4608|Tom Swift in Captivity, Or, A Daring Escape By Airship|2003-11-01|http://www.gutenberg.org/files/4608/4608.txt
46507|A Catalogue of Books and Announcements of Methuen and Company, March 1897|2014-08-04|http://www.gutenberg.org/files/46507/46507.txt
4185|Diary of Samuel Pepys — Volume 61: January 1667-68|2004-12-01|http://www.gutenberg.org/files/4185/4185.txt
42826|Austria
containing a Description of the Manners, Customs, Character and Costumes of the People of that Empire|2013-05-28|http://www.gutenberg.org/files/42826/42826.txt
42226|Mooswa & Others of the Boundaries|2013-02-27|http://www.gutenberg.org/files/42226/42226.txt
42949|A Manual of Wood Carving|2013-06-15|http://www.gutenberg.org/files/42949/42949.txt
45099|The Rise of the Russian Empire|2014-03-09|http://www.gutenberg.org/files/45099/45099.txt
43635|Educational Toys
Consisting Chiefly of Coping-Saw Problems for Children in School and the Home|2013-09-03|http://www.gutenberg.org/files/43635/43635.txt
40997|As We Forgive Them|2012-10-09|http://www.gutenberg.org/files/40997/40997.txt
45963|Mildred at Home: With Something About Her Relatives and Friends.|2014-06-14|http://www.gutenberg.org/files/45963/45963.txt
40731|Tenting on the Plains; or, General Custer in Kansas and Texas|2012-09-11|http://www.gutenberg.org/files/40731/40731.txt
42493|Lady Eureka; or, The Mystery: A Prophecy of the Future. Volume 3|2013-04-08|http://www.gutenberg.org/files/42493/42493.txt
49665|Drawing Rooms, Second Floor, and Attics: A Farce, in One Act|2015-08-10|http://www.gutenberg.org/files/49665/49665.txt
41472|Encyclopaedia Britannica, 11th Edition, "Lightfoot, Joseph" to "Liquidation"
Volume 16, Slice 6|2012-11-24|http://www.gutenberg.org/files/41472/41472.txt
45314|Portraits of Curious Characters in London, &c. &c.
With Descriptive and Entertaining Ancedotes.|2014-04-04|http://www.gutenberg.org/files/45314/45314.txt
40081|Thomas Chalmers|2012-06-23|http://www.gutenberg.org/files/40081/40081.txt
41833|The Diplomatic Correspondence of the American Revolution, Vol. 05|2013-01-13|http://www.gutenberg.org/files/41833/41833.txt
47090|A Treatise on Hat-Making and Felting
Including a Full Exposition of the Singular Properties of Fur, Wool, and Hair|2014-10-10|http://www.gutenberg.org/files/47090/47090.txt
44706|Punch, or the London Charivari, Vol. 108, April 13, 1895|2014-01-19|http://www.gutenberg.org/files/44706/44706.txt
40550|Plain English|2012-08-21|http://www.gutenberg.org/files/40550/40550.txt
4038|Imaginary Portraits|2003-05-01|http://www.gutenberg.org/files/4038/4038.txt
469|The Duchesse of Langeais|2004-09-19|http://www.gutenberg.org/files/469/469.txt
45990|Bobby Blake on the School Nine; Or, The Champions of the Monatook Lake League|2014-06-15|http://www.gutenberg.org/files/45990/45990.txt
48021|Aurora Floyd, Vol. 2
Fifth Edition|2015-01-19|http://www.gutenberg.org/files/48021/48021.txt
41350|Stories from the Faerie Queen, Told to the Children|2012-11-11|http://www.gutenberg.org/files/41350/41350.txt
40442|A Day with the Poet Tennyson|2012-08-08|http://www.gutenberg.org/files/40442/40442.txt
44214|Proceedings, Third National Conference Workmen's Compensation for Industrial Accidents|2013-11-18|http://www.gutenberg.org/files/44214/44214.txt
43087|Total Per Cent Lambing Rules|2013-07-03|http://www.gutenberg.org/files/43087/43087.txt
4222|Laperouse|2003-07-01|http://www.gutenberg.org/files/4222/4222.txt
4880|History of the United Netherlands from the Death of William the Silent to the Twelve Year's Truce, 1607b|2004-01-01|http://www.gutenberg.org/files/4880/4880.txt
46125|Pablo de Segovia, the Spanish Sharper|2014-06-28|http://www.gutenberg.org/files/46125/46125.txt
4439|Vittoria — Volume 5|2003-09-01|http://www.gutenberg.org/files/4439/4439.txt
47176|Drawn at a Venture: A Collection of Drawings|2014-10-23|http://www.gutenberg.org/files/47176/47176.txt
44400|Ticktock and Jim|2013-12-09|http://www.gutenberg.org/files/44400/44400.txt
45666|Little Peter: A Christmas Morality for Children of any Age|2014-05-16|http://www.gutenberg.org/files/45666/45666.txt
42312|The Life and Letters of Lafcadio Hearn, Volume 1|2013-03-23|http://www.gutenberg.org/files/42312/42312.txt
46236|The Red Widow; or, The Death-Dealers of London|2014-07-09|http://www.gutenberg.org/files/46236/46236.txt
47003|Dimbie and I—and Amelia|2014-09-29|http://www.gutenberg.org/files/47003/47003.txt
46978|Dig Here!|2014-09-27|http://www.gutenberg.org/files/46978/46978.txt
47235|Chambers's Journal of Popular Literature, Science, and Art, No. 699
May 19, 1877|2014-10-29|http://www.gutenberg.org/files/47235/47235.txt
45069|Lincoln in Caricature|2014-03-07|http://www.gutenberg.org/files/45069/45069.txt
41383|Punch and Judy, with Instructions How to Manage the Little Wooden Actors
Containing New and Easy Dialogues Arranged for the Use of Beginners, Desirous to Learn How to Work the Puppets. For Sunday Schools, Private Parties, Festivals and Parlor Entertainments.|2012-11-17|http://www.gutenberg.org/files/41383/41383.txt
417|Dr. Martin Luther's Deutsche Geistliche Lieder
The Hymns of Martin Luther Set to Their Original Melodies, With an English Version|1996-02-01|http://www.gutenberg.org/files/417/417.txt
4952|Life of John Coleridge Patteson : Missionary Bishop of the Melanesian Islands|2004-01-01|http://www.gutenberg.org/files/4952/4952.txt
45491|Daring Wings|2014-04-25|http://www.gutenberg.org/files/45491/45491.txt
44005|Warren Commission (05 of 26): Hearings Vol. V (of 15)|2013-10-20|http://www.gutenberg.org/files/44005/44005.txt
46543|Nature Books Popular and Scientific from The Franklin Bookshop, 1910
Catalogue 24, 1910-11 Season|2014-08-09|http://www.gutenberg.org/files/46543/46543.txt
41405|The Accumulation of Capital|2012-11-19|http://www.gutenberg.org/files/41405/41405.txt
46372|Ocean's Story; or, Triumphs of Thirty Centuries
Maritime Adventures, Achievements, Explorations, Discoveries and Inventions; and of the Rise and Progress of Ship-Building and Ocean Navigation, from the Ark to the Iron Steamships|2014-07-22|http://www.gutenberg.org/files/46372/46372.txt
45382|The Blue and the Gray; Or, The Civil War as Seen by a Boy
A Story of Patriotism and Adventure in Our War for the Union|2014-04-14|http://www.gutenberg.org/files/45382/45382.txt
46044|A Little Change: A Farce in One Scene|2014-06-20|http://www.gutenberg.org/files/46044/46044.txt
40302|Sporting Society; or, Sporting Chat and Sporting Memories, Vol. 2 (of 2)|2012-07-23|http://www.gutenberg.org/files/40302/40302.txt
45082|The Daisy, or, Cautionary Stories in Verse.
Adapted to the Ideas of Children from Four to Eight Years Old.|2014-03-08|http://www.gutenberg.org/files/45082/45082.txt
44397|Haunted Places in England|2013-12-09|http://www.gutenberg.org/files/44397/44397.txt
46762|Bessie and Her Friends|2014-09-04|http://www.gutenberg.org/files/46762/46762.txt
487|Songs of Travel, and Other Verses|1996-04-01|http://www.gutenberg.org/files/487/487.txt
41137|Dead Man's Love|2012-10-21|http://www.gutenberg.org/files/41137/41137.txt
46038|Shinto (the Way of the Gods)|2014-06-21|http://www.gutenberg.org/files/46038/46038.txt
4808|The Rise of the Dutch Republic — Volume 08: 1563-64|2004-01-01|http://www.gutenberg.org/files/4808/4808.txt
4378|In Homespun|2003-08-01|http://www.gutenberg.org/files/4378/4378.txt
44031|The Talisman: A Tale for Boys|2013-10-25|http://www.gutenberg.org/files/44031/44031.txt
41176|The Great Airship: A Tale of Adventure.|2012-10-25|http://www.gutenberg.org/files/41176/41176.txt
45870|Gold, Gold, in Cariboo! A Story of Adventure in British Columbia|2014-06-03|http://www.gutenberg.org/files/45870/45870.txt
42545|The Radio Detectives in the Jungle|2013-04-15|http://www.gutenberg.org/files/42545/42545.txt
46226|Niobe, All Smiles: A Farcical Comedy in Three Acts|2014-07-08|http://www.gutenberg.org/files/46226/46226.txt
42|The Strange Case of Dr. Jekyll and Mr. Hyde|1992-10-01|http://www.gutenberg.org/files/42/42.txt
40576|"Smiles": A Book of Recitations for Girls|2012-08-25|http://www.gutenberg.org/files/40576/40576.txt
40483|These Twain|2012-08-11|http://www.gutenberg.org/files/40483/40483.txt
44525|Report on the Radiolaria Collected by H.M.S. Challenger During the Years 1873-1876, First Part: Porulosa (Spumellaria and Acantharia)
Report on the Scientific Results of the Voyage of H.M.S. Challenger During the Years 1873-76, Vol. XVIII|2013-12-27|http://www.gutenberg.org/files/44525/44525.txt
44853|Letters from an Old Railway Official to His Son, a Division Superintendent|2014-02-09|http://www.gutenberg.org/files/44853/44853.txt
45596|The Insect World
Being a Popular Account of the Orders of Insects; Together with a Description of the Habits and Economy of Some of the Most Interesting Species|2014-05-06|http://www.gutenberg.org/files/45596/45596.txt
41793|The Strand Magazine, Vol. 17, February 1899, No. 98.|2013-01-06|http://www.gutenberg.org/files/41793/41793.txt
4419|Sandra Belloni — Volume 7|2003-09-01|http://www.gutenberg.org/files/4419/4419.txt
46069|Vanished Halls and Cathedrals of France|2014-06-22|http://www.gutenberg.org/files/46069/46069.txt
4442|Vittoria — Volume 8|2003-09-01|http://www.gutenberg.org/files/4442/4442.txt
41204|Tales from "Blackwood," Volume 6|2012-10-27|http://www.gutenberg.org/files/41204/41204.txt
4301|The Nether World|2003-08-01|http://www.gutenberg.org/files/4301/4301.txt
47209|Hours of Exercise in the Alps|2014-10-27|http://www.gutenberg.org/files/47209/47209.txt
456|The Door in the Wall, and Other Stories|1996-03-01|http://www.gutenberg.org/files/456/456.txt
4393|Wakulla: a story of adventure in Florida|2003-08-01|http://www.gutenberg.org/files/4393/4393.txt
42095|The Eve of All-Hallows; Or, Adelaide of Tyrconnel, v. 2 of 3|2013-02-15|http://www.gutenberg.org/files/42095/42095.txt
40436|Plato and the Other Companions of Sokrates, 3rd ed. Volume 2|2012-08-07|http://www.gutenberg.org/files/40436/40436.txt
41409|Old Rome: A Handbook to the Ruins of the City and the Campagna|2012-11-19|http://www.gutenberg.org/files/41409/41409.txt
42136|Rebel women|2013-02-19|http://www.gutenberg.org/files/42136/42136.txt
40575|The Great Commission. Miscellaneous Writings of C. H. Mackintosh, vol. IV|2012-08-24|http://www.gutenberg.org/files/40575/40575.txt
46403|The Cruise of the Make-Believes|2014-07-25|http://www.gutenberg.org/files/46403/46403.txt
42014|Meg of Mystery Mountain|2013-02-04|http://www.gutenberg.org/files/42014/42014.txt
48453|The Abandoned Farmer|2015-03-10|http://www.gutenberg.org/files/48453/48453.txt
43418|Our Knowledge Box; or, Old Secrets and New Discoveries.|2013-08-07|http://www.gutenberg.org/files/43418/43418.txt
43750|Ancient Man in Britain|2013-09-16|http://www.gutenberg.org/files/43750/43750.txt
44196|The Indian Scout: A Story of the Aztec City|2013-11-16|http://www.gutenberg.org/files/44196/44196.txt
46018|Loyola and the Educational System of the Jesuits|2014-06-18|http://www.gutenberg.org/files/46018/46018.txt
40214|The Swan and Her Crew
or The Adventures of Three Young Naturalists and Sportsmen on the Broads and Rivers of Norfolk|2012-07-12|http://www.gutenberg.org/files/40214/40214.txt
484|Poor and Proud; Or, The Fortunes of Katy Redburn: A Story for Young Folks|1996-04-01|http://www.gutenberg.org/files/484/484.txt
43685|The Literature and History of New Testament Times|2013-09-10|http://www.gutenberg.org/files/43685/43685.txt
4152|Diary of Samuel Pepys — Volume 32: December 1664|2004-11-30|http://www.gutenberg.org/files/4152/4152.txt
44461|Wanderings through unknown Austria|2013-12-18|http://www.gutenberg.org/files/44461/44461.txt
42342|Encyclopaedia Britannica, 11th Edition, "Logarithm" to "Lord Advocate"
Volume 16, Slice 8|2013-03-15|http://www.gutenberg.org/files/42342/42342.txt
40460|Hurlbut's Life of Christ For Young and Old
A Complete Life of Christ Written in Simple Language, Based on the Gospel Narrative|2012-08-09|http://www.gutenberg.org/files/40460/40460.txt
46143|Experiments and Observations on the Following Subjects
1. On the preparation, calcination, and medicinal uses of Magnesia Alba. 2. On the solvent qualities of calcined Magnesia. 3. On the variety in the solvent powers of quick-lime, when used in different quantities. 4. On various absorbents, as promoting or retarding putrefaction. 5. On the comparative antiseptic powers of vegetable infusions prepared with lime, &c. 6. On the sweetening properties of fixed air.|2014-06-29|http://www.gutenberg.org/files/46143/46143.txt
4249|In the Sweet Dry and Dry|2003-07-01|http://www.gutenberg.org/files/4249/4249.txt
45294|Christmas Carols and Midsummer Songs|2014-04-01|http://www.gutenberg.org/files/45294/45294.txt
40502|The Brownies and Prince Florimel; Or, Brownieland, Fairyland, and Demonland|2012-08-14|http://www.gutenberg.org/files/40502/40502.txt
40889|Tyrol and Its People|2012-09-28|http://www.gutenberg.org/files/40889/40889.txt
41995|The Scout and Ranger
Being the Personal Adventures of Corporal Pike of the Fourth Ohio cavalry|2013-02-03|http://www.gutenberg.org/files/41995/41995.txt
42019|Motor Boat Boys' River Chase; or, Six Chums Afloat and Ashore|2013-02-05|http://www.gutenberg.org/files/42019/42019.txt
40866|The Rival Submarines|2013-03-20|http://www.gutenberg.org/files/40866/40866.txt
46851|The Preservation of Antiquities: A Handbook for Curators|2014-09-14|http://www.gutenberg.org/files/46851/46851.txt
41981|The Jewels of Aptor|2013-02-03|http://www.gutenberg.org/files/41981/41981.txt
46067|How To Ski and How Not To|2014-06-21|http://www.gutenberg.org/files/46067/46067.txt
40054|Margaret Capel: A Novel, vol. 3 of 3|2012-06-22|http://www.gutenberg.org/files/40054/40054.txt
43642|The Quiver, 2/1900|2013-09-04|http://www.gutenberg.org/files/43642/43642.txt
46205|Jack Among the Indians; Or, A Boy's Summer on the Buffalo Plains|2014-07-06|http://www.gutenberg.org/files/46205/46205.txt
43811|Merkland; or, Self Sacrifice|2013-09-25|http://www.gutenberg.org/files/43811/43811.txt
43451|The Discovery and Conquest of the Molucco and Philippine Islands.
Containing their History, Ancient and Modern, Natural and Political: Their Description, Product, Religion, Government, Laws, Languages, Customs, Manners, Habits, Shape, and Inclinations of the Natives. With an Account of many other adjacent Islands, and several remarkable Voyages through the Streights of Magellan, and in other Parts.|2013-08-12|http://www.gutenberg.org/files/43451/43451.txt
41258|Memoirs of the Life and Labours of the Rev. Samuel Marsden, of Paramatta, Senior Chaplain of New South Wales; and of His Early Connexion with the Missions to New Zealand and Tahiti|2012-11-02|http://www.gutenberg.org/files/41258/41258.txt
45645|Japan: From the Japanese Government History|2014-05-14|http://www.gutenberg.org/files/45645/45645.txt
49899|The Death Ship: A Strange Story, Vol. 2 (of 3)|2015-09-07|http://www.gutenberg.org/files/49899/49899.txt
41602|Outline Studies in the New Testament for Bible Teachers|2012-12-11|http://www.gutenberg.org/files/41602/41602.txt
46671|Chronicles of England, Scotland and Ireland (3 of 6): England (2 of 9)
Henrie the Fift, Prince of Wales, Sonne and Heire to Henrie the Fourth|2014-08-24|http://www.gutenberg.org/files/46671/46671.txt
46591|The Strange Voyage and Adventures of Domingo Gonsales, to the World in the Moon|2014-08-15|http://www.gutenberg.org/files/46591/46591.txt
44962|Early American Poetry 1610-1820: A List of Works in the New York Public Library|2014-02-19|http://www.gutenberg.org/files/44962/44962.txt
43991|A Hand-book to the Primates,  Volume 1 (of 2)|2013-10-23|http://www.gutenberg.org/files/43991/43991.txt
4394|A Romance of Two Worlds: A Novel|2003-08-01|http://www.gutenberg.org/files/4394/4394.txt
46846|Mysteries of Police and Crime, Vol. 1 (of 3)|2014-09-12|http://www.gutenberg.org/files/46846/46846.txt
4970|There Are Crimes and Crimes|2004-01-01|http://www.gutenberg.org/files/4970/4970.txt
43242|A Madeira Party|2013-07-17|http://www.gutenberg.org/files/43242/43242.txt
4654|The Daemon of the World|2003-11-01|http://www.gutenberg.org/files/4654/4654.txt
44393|The Arts and Crafts of Older Spain, Volume 3 (of 3)|2013-12-10|http://www.gutenberg.org/files/44393/44393.txt
43355|Mr. Punch's Book of Sport
The Humour of Cricket, Football, Tennis, Polo, Croquet, Hockey, Racing, &c|2013-07-30|http://www.gutenberg.org/files/43355/43355.txt
41887|Filippo Lippi|2013-01-20|http://www.gutenberg.org/files/41887/41887.txt
44278|From the Earth to the Moon, Direct in Ninety-Seven Hours and Twenty Minutes: and a Trip Round It|2013-11-24|http://www.gutenberg.org/files/44278/44278.txt
4190|Diary of Samuel Pepys — Volume 66: June/July 1668|2004-12-01|http://www.gutenberg.org/files/4190/4190.txt
45559|The Pansy Magazine, February 1886|2014-05-02|http://www.gutenberg.org/files/45559/45559.txt
41016|The Land of Song, Book 3. For upper grammar grades|2012-10-10|http://www.gutenberg.org/files/41016/41016.txt
4126|Diary of Samuel Pepys — Volume 09: January/February/March 1660-61|2004-11-29|http://www.gutenberg.org/files/4126/4126.txt
46016|The Finished Mystery
Studies in the Scriptures, Volume VII|2014-06-17|http://www.gutenberg.org/files/46016/46016.txt
48710|Hints on Bobcat Trapping
USDA Leaflet No. 78|2015-04-15|http://www.gutenberg.org/files/48710/48710.txt
45529|Punch or the London Charivari, Vol. 108, March  23, 1895|2014-04-29|http://www.gutenberg.org/files/45529/45529.txt
46098|In the Name of Liberty: A Story of the Terror|2014-06-25|http://www.gutenberg.org/files/46098/46098.txt
42827|Bannertail: The Story of a Graysquirrel|2013-05-28|http://www.gutenberg.org/files/42827/42827.txt
49658|Writ in Barracks|2015-08-08|http://www.gutenberg.org/files/49658/49658.txt
43297|The Natural History of Clay|2013-07-25|http://www.gutenberg.org/files/43297/43297.txt
46489|Cyclopedia of Commerce, Accountancy, Business Administration, v. 03 (of 10)|2014-08-03|http://www.gutenberg.org/files/46489/46489.txt
4448|The Adventures of Harry Richmond — Volume 5|2003-09-01|http://www.gutenberg.org/files/4448/4448.txt
40651|The Hypocrite|2012-09-02|http://www.gutenberg.org/files/40651/40651.txt
41819|The Political Future of India|2013-01-11|http://www.gutenberg.org/files/41819/41819.txt
41117|Dorothy at Skyrie|2012-10-20|http://www.gutenberg.org/files/41117/41117.txt
44123|Jessie's Parrot|2013-11-07|http://www.gutenberg.org/files/44123/44123.txt
41632|The Art of Entertaining|2012-12-15|http://www.gutenberg.org/files/41632/41632.txt
43095|Dust of New York|2013-07-05|http://www.gutenberg.org/files/43095/43095.txt
41667|The Emerald City of Oz|2012-12-20|http://www.gutenberg.org/files/41667/41667.txt
4447|The Adventures of Harry Richmond — Volume 4|2003-09-01|http://www.gutenberg.org/files/4447/4447.txt
44430|Myths of the Rhine|2013-12-14|http://www.gutenberg.org/files/44430/44430.txt
416|Winesburg, Ohio: A Group of Tales of Ohio Small Town Life|1996-02-01|http://www.gutenberg.org/files/416/416.txt
4992|Diddie, Dumps, and Tot; Or, Plantation Child-Life|2004-01-01|http://www.gutenberg.org/files/4992/4992.txt
4324|Fifty Famous Fables|2003-08-01|http://www.gutenberg.org/files/4324/4324.txt
4253|Dramatic Romances|2003-07-01|http://www.gutenberg.org/files/4253/4253.txt
42224|The World's Progress, Vol. 01 (of 10)
With Illustrative texts from Masterpieces of Egyptian, Hebrew, Greek, Latin, Modern European and American Literature|2013-02-27|http://www.gutenberg.org/files/42224/42224.txt
46763|Michael Faraday, Man of Science|2014-09-03|http://www.gutenberg.org/files/46763/46763.txt
47234|On the origin of inflammation of the veins
and of the causes, consequences, and treatment of purulent deposits|2014-10-29|http://www.gutenberg.org/files/47234/47234.txt
41953|Cyrus Hall McCormick: His Life and Work|2013-01-31|http://www.gutenberg.org/files/41953/41953.txt
44387|Brothers of Peril: A Story of old Newfoundland|2013-12-08|http://www.gutenberg.org/files/44387/44387.txt
4711|Tom Swift in the City of Gold; Or, Marvelous Adventures Underground|2003-12-01|http://www.gutenberg.org/files/4711/4711.txt
43237|The Spirit Land|2013-07-17|http://www.gutenberg.org/files/43237/43237.txt
40179|The Carter Girls' Week-End Camp|2012-07-10|http://www.gutenberg.org/files/40179/40179.txt
43817|The Irish Penny Journal, Vol. 1 No. 04, July 25, 1840|2013-09-26|http://www.gutenberg.org/files/43817/43817.txt
40520|The Soul Stealer|2012-08-17|http://www.gutenberg.org/files/40520/40520.txt
46216|Carriages & Coaches: Their History & Their Evolution|2014-07-07|http://www.gutenberg.org/files/46216/46216.txt
46578|Decorative Art of Indian Tribes of Connecticut|2014-08-13|http://www.gutenberg.org/files/46578/46578.txt
4747|The River's End|2003-12-01|http://www.gutenberg.org/files/4747/4747.txt
482|The Woodlanders|1996-04-01|http://www.gutenberg.org/files/482/482.txt
4292|Copyright Basics|2003-07-01|http://www.gutenberg.org/files/4292/4292.txt
40242|The Modern Railroad|2012-07-15|http://www.gutenberg.org/files/40242/40242.txt
42824|Scenes and Characters of the Middle Ages
Third Edition|2013-05-27|http://www.gutenberg.org/files/42824/42824.txt
40599|Punch, or the London Charivari, Volume 93, December 31, 1887|2012-08-28|http://www.gutenberg.org/files/40599/40599.txt
42407|Misrepresentative Women|2013-03-24|http://www.gutenberg.org/files/42407/42407.txt
40171|Notes and Queries, Vol. V, Number 114, January 3, 1852
A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.|2012-07-08|http://www.gutenberg.org/files/40171/40171.txt
45899|Studies of Travel: Italy|2014-06-06|http://www.gutenberg.org/files/45899/45899.txt
41809|Byron: The Last Phase|2013-01-10|http://www.gutenberg.org/files/41809/41809.txt
46360|Punch, or the London Charivari, Volume 107, October 13, 1894|2014-07-22|http://www.gutenberg.org/files/46360/46360.txt
43820|Men of the Old Stone Age: Their Environment, Life and Art|2013-09-27|http://www.gutenberg.org/files/43820/43820.txt
45051|William Clayton's Journal
A Daily Record of the Journey of the Original Company of "Mormon" Pioneers from Nauvoo, Illinois, to the Valley of the Great Salt Lake|2014-03-02|http://www.gutenberg.org/files/45051/45051.txt
44291|The Potter and the Clay|2013-11-26|http://www.gutenberg.org/files/44291/44291.txt
45262|The Bungalow Boys in the Great Northwest|2014-03-31|http://www.gutenberg.org/files/45262/45262.txt
45144|Killarney|2014-03-15|http://www.gutenberg.org/files/45144/45144.txt
4220|An Autobiography|2003-07-01|http://www.gutenberg.org/files/4220/4220.txt
4084|The Adventures of Peregrine Pickle|2003-05-01|http://www.gutenberg.org/files/4084/4084.txt
45088|Punch, or the London Charivari, Volume 108, February 9, 1895|2014-03-09|http://www.gutenberg.org/files/45088/45088.txt
4325|The New Book of Martyrs|2003-08-01|http://www.gutenberg.org/files/4325/4325.txt
43723|A Burlesque Translation of Homer|2013-09-14|http://www.gutenberg.org/files/43723/43723.txt
41963|"The Debatable Land": A Novel|2013-02-01|http://www.gutenberg.org/files/41963/41963.txt
4911|Wacousta : a tale of the Pontiac conspiracy — Volume 3|2004-01-01|http://www.gutenberg.org/files/4911/4911.txt
44261|History of the Pirates Who Infested the China Sea From 1807 to 1810|2013-11-23|http://www.gutenberg.org/files/44261/44261.txt
40341|King Alfred's Old English Version of St. Augustine's Soliloquies
Turned into Modern English|2012-07-26|http://www.gutenberg.org/files/40341/40341.txt
48537|Billy Bounce|2015-03-20|http://www.gutenberg.org/files/48537/48537.txt
40541|Brother Against Brother; or, The Tompkins Mystery.
A Story of the Great American Rebellion.|2012-08-20|http://www.gutenberg.org/files/40541/40541.txt
42315|The Rise and Fall of the Confederate Government, Volume 2|2013-03-12|http://www.gutenberg.org/files/42315/42315.txt
42238|The Articles of Faith
A Series of Lectures on the Principal Doctrines of the Church of Jesus Christ of Latter-Day Saints|2013-03-01|http://www.gutenberg.org/files/42238/42238.txt
40059|Wanderfoot (The Dream Ship)|2012-06-22|http://www.gutenberg.org/files/40059/40059.txt
4783|Riley Farm-Rhymes|2003-12-01|http://www.gutenberg.org/files/4783/4783.txt
43302|"The Kingdom of God Is Within You"
Christianity Not as a Mystic Religion but as a New Theory of Life|2013-07-26|http://www.gutenberg.org/files/43302/43302.txt
4001|Widger's Quotations from Project Gutenberg Edition of French Immortals Series|2003-05-01|http://www.gutenberg.org/files/4001/4001.txt
44374|The Robber Baron of Bedford Castle|2012-12-06|http://www.gutenberg.org/files/44374/44374.txt
40699|A Childhood in Brittany Eighty Years Ago|2012-09-09|http://www.gutenberg.org/files/40699/40699.txt
45047|The Red River Half-Breed: A Tale of the Wild North-West|2014-03-01|http://www.gutenberg.org/files/45047/45047.txt
40331|A Rich Man's Relatives (Vol. 1 of 3)|2012-07-25|http://www.gutenberg.org/files/40331/40331.txt
4289|The Duchess of Berry and the Court of Charles X|2003-07-01|http://www.gutenberg.org/files/4289/4289.txt
46421|Coyotes in Their Economic Relations|2014-07-26|http://www.gutenberg.org/files/46421/46421.txt
40104|Tobias o' the Light: A Story of Cape Cod|2012-06-28|http://www.gutenberg.org/files/40104/40104.txt
46092|A Little Pilgrimage in Italy|2014-06-24|http://www.gutenberg.org/files/46092/46092.txt
45547|Hal Kenyon Disappears|2014-05-01|http://www.gutenberg.org/files/45547/45547.txt
45796|Twenty-Six Years Reminiscences of Scotch Grouse Moors|2014-05-28|http://www.gutenberg.org/files/45796/45796.txt
44041|The Mystery of Arnold Hall|2013-10-26|http://www.gutenberg.org/files/44041/44041.txt
44949|James Frederick Ferrier|2014-02-17|http://www.gutenberg.org/files/44949/44949.txt
40016|The Last Rose of Summer|2012-06-17|http://www.gutenberg.org/files/40016/40016.txt
41660|A Fortnight of Folly|2012-12-19|http://www.gutenberg.org/files/41660/41660.txt
41811|Life of Thomas à Becket|2013-01-10|http://www.gutenberg.org/files/41811/41811.txt
43588|Palestine|2013-08-28|http://www.gutenberg.org/files/43588/43588.txt
44922|The Last of the Flatboats
A Story of the Mississippi and Its Interesting Family of Rivers|2014-02-15|http://www.gutenberg.org/files/44922/44922.txt
42556|Girls of the True Blue|2013-04-18|http://www.gutenberg.org/files/42556/42556.txt
45818|The House on the Moor, v. 3/3|2014-05-29|http://www.gutenberg.org/files/45818/45818.txt
43042|The Expert Maid-Servant|2013-06-26|http://www.gutenberg.org/files/43042/43042.txt
42403|The Eight-Oared Victors: A Story of College Water Sports|2013-03-24|http://www.gutenberg.org/files/42403/42403.txt
44440|Mother Nature's Toy-Shop|2013-12-16|http://www.gutenberg.org/files/44440/44440.txt
41890|The Barrier: A Novel|2013-01-06|http://www.gutenberg.org/files/41890/41890.txt
42150|With Sully into the Sioux Land|2013-02-21|http://www.gutenberg.org/files/42150/42150.txt
45492|Bats in the Wall; or, The Mystery of Trinity Church-yard|2014-04-25|http://www.gutenberg.org/files/45492/45492.txt
42459|Bernard Treves's Boots: A Novel of the Secret Service|2013-04-01|http://www.gutenberg.org/files/42459/42459.txt
